jd,n0,e0,u0,n1,e1,u1,n2,e2,u2
2018-12-18,-382.25100000000003,783.3820000000001,476.833,-853.582,-661.029,965.096,-1019.3330000000001,-749.056,382.556
2018-12-19,-386.76300000000003,784.021,475.73,-854.567,-660.022,959.4950000000001,-1021.1850000000001,-749.51,380.627
2018-12-20,-384.232,784.302,469.445,-851.57,-661.333,951.4379999999999,-1020.4200000000001,-748.5189999999999,379.803
2018-12-21,-380.766,783.938,473.21000000000004,-853.4459999999999,-661.981,964.188,-1019.6180000000002,-747.574,379.872
2018-12-22,-381.94800000000004,785.836,472.06800000000004,-849.2669999999999,-660.1949999999999,957.5409999999999,-1020.4580000000001,-746.3340000000001,381.14599999999996
2018-12-23,-383.14799999999997,786.7529999999999,476.37600000000003,-849.7540000000001,-659.677,961.5709999999999,-1020.904,-746.3890000000001,383.239
2018-12-24,-385.825,786.464,473.47399999999993,-851.8319999999999,-657.265,960.733,-1022.5280000000001,-748.476,378.713
2018-12-25,-384.95300000000003,784.397,475.2,-852.9120000000001,-660.64,969.932,-1020.7540000000001,-748.733,382.447
2018-12-26,-384.399,786.761,471.947,-851.0989999999999,-658.3299999999999,963.699,-1022.651,-746.765,380.989
2018-12-27,-383.262,787.835,472.741,-847.4540000000001,-657.049,959.9280000000001,-1022.4629999999999,-745.75,380.61799999999994
2018-12-28,-385.189,784.7890000000001,472.275,-853.524,-657.1020000000001,959.7399999999999,-1023.619,-750.336,381.29400000000004
2018-12-29,-383.134,785.1899999999999,469.66999999999996,-850.963,-658.184,959.1790000000001,-1021.213,-748.0120000000001,381.291
2018-12-30,-380.866,785.797,478.94599999999997,-849.109,-660.223,960.938,-1019.0629999999999,-746.2270000000001,378.969
2018-12-31,-382.679,785.524,478.37700000000007,-851.1489999999999,-659.004,961.087,-1019.7160000000001,-747.25,382.227
2019-01-01,-381.894,785.855,480.55699999999996,-849.986,-660.129,967.412,-1019.441,-746.6270000000001,381.991
2019-01-02,-382.92800000000005,784.0319999999999,481.183,-852.874,-660.538,971.566,-1019.199,-748.742,386.202
2019-01-03,-383.423,785.413,479.51000000000005,-853.146,-659.417,966.311,-1020.934,-748.541,383.88
2019-01-04,-381.211,786.3979999999999,482.44899999999996,-850.2350000000001,-660.658,969.391,-1018.1759999999999,-747.0609999999999,384.858
2019-01-05,-382.349,784.3489999999999,480.4,-850.8879999999999,-660.197,967.0379999999999,-1017.7889999999999,-748.15,385.841
2019-01-06,-384.193,785.732,474.675,-850.6040000000002,-658.7270000000001,968.189,-1019.806,-747.36,381.884
2019-01-07,-382.819,783.556,477.2939999999999,-852.434,-661.368,967.644,-1019.4799999999999,-748.3539999999999,382.174
2019-01-08,-384.524,783.152,477.522,-854.338,-659.655,962.936,-1019.9419999999999,-749.573,383.32500000000005
2019-01-09,-384.01399999999995,782.676,479.93100000000004,-854.2620000000001,-660.739,966.409,-1020.1530000000001,-750.3100000000001,386.612
2019-01-10,-382.607,785.705,474.333,-850.8700000000001,-660.933,959.555,-1020.308,-747.637,378.29400000000004
2019-01-11,-382.359,784.768,476.77200000000005,-849.6100000000001,-660.625,959.936,-1020.3209999999998,-747.24,379.988
2019-01-12,-385.413,783.677,474.67299999999994,-853.191,-659.114,957.095,-1020.9580000000001,-748.375,378.761
2019-01-13,-382.809,786.116,479.58599999999996,-849.655,-659.907,957.0780000000001,-1019.639,-745.812,379.14799999999997
2019-01-14,-382.82899999999995,786.046,477.878,-849.7600000000001,-659.107,957.3530000000001,-1019.9479999999999,-746.316,380.305
2019-01-15,-382.838,787.21,479.46400000000006,-848.774,-661.2979999999999,966.572,-1020.935,-743.775,382.692
2019-01-16,-382.72,784.893,478.587,-852.0049999999999,-660.4290000000001,963.493,-1019.9599999999999,-748.0210000000001,384.80199999999996
2019-01-17,-383.47900000000004,786.6229999999999,476.354,-850.2959999999999,-658.848,957.548,-1020.808,-747.108,386.10900000000004
2019-01-18,-383.222,784.0729999999999,478.317,-852.405,-659.982,963.73,-1019.595,-749.042,385.297
2019-01-19,-383.278,786.1949999999999,477.00100000000003,-850.8110000000001,-658.759,964.8030000000001,-1020.99,-746.622,384.47900000000004
2019-01-20,-383.218,783.538,479.01300000000003,-851.972,-660.1239999999999,958.622,-1019.4540000000001,-749.2090000000001,382.295
2019-01-21,-384.37399999999997,785.235,476.972,-851.765,-657.2750000000001,962.3280000000001,-1020.1280000000002,-748.1419999999999,387.527
2019-01-22,-383.68600000000004,784.0590000000001,477.532,-852.266,-657.673,952.1500000000001,-1019.9929999999999,-749.904,385.77
2019-01-23,-383.50300000000004,784.1270000000001,477.247,-851.2870000000001,-660.1179999999999,957.899,-1019.9359999999999,-749.035,386.942
2019-01-24,-384.253,783.7810000000001,480.076,-852.468,-657.5020000000001,959.456,-1020.5709999999999,-749.638,385.12399999999997
2019-01-25,-386.64899999999994,785.891,479.54600000000005,-851.412,-655.706,969.252,-1023.1370000000002,-749.9050000000001,383.271
2019-01-26,-383.993,784.3760000000001,478.104,-851.6969999999999,-657.5439999999999,959.8629999999999,-1020.397,-749.239,381.835
2019-01-27,-383.764,784.8510000000001,479.32099999999997,-850.7819999999999,-660.4499999999999,964.674,-1019.724,-747.1569999999999,385.969
2019-01-28,-384.943,784.63,483.13800000000003,-851.77,-660.805,969.518,-1021.65,-748.783,388.15500000000003
2019-01-29,-384.08799999999997,785.2810000000001,475.07200000000006,-850.024,-660.7729999999999,966.3530000000001,-1020.4709999999999,-747.2379999999999,384.319
2019-01-30,-382.484,785.618,474.50699999999995,-850.2669999999999,-660.7760000000001,962.031,-1019.7129999999999,-747.125,381.135
2019-01-31,-382.665,785.474,477.55699999999996,-850.332,-662.1020000000001,961.3739999999999,-1019.2900000000001,-746.745,381.96399999999994
2019-02-01,-383.51599999999996,785.069,476.639,-849.9530000000001,-659.716,960.399,-1019.8049999999998,-746.97,380.031
2019-02-02,-383.674,786.0229999999999,475.15200000000004,-850.4979999999999,-659.58,967.973,-1020.9950000000001,-748.452,386.081
2019-02-03,-382.288,786.2779999999999,481.702,-848.0620000000001,-660.482,968.6940000000001,-1019.391,-746.396,387.454
2019-02-04,-380.75100000000003,785.907,483.034,-849.0680000000001,-661.138,968.033,-1018.5709999999999,-746.857,388.69000000000005
