jd,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19
2018-01-26,1016.4959999999999,928.2389999999999,189.264,1094.782,712.321,172.91600000000003,890.155,143.746,418.19399999999996,508.684,257.972,109.372,324.98699999999997,1083.5600000000002,1098.4799999999998,764.73,151.43699999999998,86.44600000000001,666.068,93.57799999999999
2018-01-27,1013.341,929.2799999999999,187.952,1094.7120000000002,711.2109999999999,173.077,885.8430000000001,143.99800000000002,415.12200000000007,504.961,255.98899999999998,108.56099999999999,322.639,1087.7930000000001,1094.054,765.831,149.205,84.06,655.9689999999999,93.321
2018-01-28,1019.62,933.3299999999999,193.034,1096.1190000000001,711.232,174.24200000000002,891.936,141.36700000000002,417.78999999999996,503.72799999999995,257.033,109.598,326.55400000000003,1080.829,1090.4009999999998,763.544,151.197,86.94099999999999,657.5260000000001,89.726
2018-01-29,1016.3520000000001,928.8629999999998,187.48000000000002,1095.6889999999999,708.016,169.16400000000002,883.864,140.78199999999998,412.889,503.409,255.86599999999999,107.03699999999999,319.49699999999996,1078.913,1088.772,758.5970000000001,148.967,83.064,654.616,83.17399999999999
2018-01-30,1015.6459999999998,926.781,187.20000000000002,1093.697,707.763,166.419,882.025,141.704,414.101,502.8229999999999,251.66900000000004,105.81500000000001,321.37,1078.65,1089.184,758.59,148.36599999999999,80.108,654.9739999999999,89.901
2018-01-31,1013.859,923.9709999999999,185.245,1090.979,705.175,167.052,882.7370000000001,135.741,408.263,498.549,249.554,102.878,316.838,1075.1139999999998,1088.4,754.346,146.48,78.227,654.49,84.662
2018-02-01,1015.153,927.1809999999999,185.34900000000002,1090.961,710.155,170.874,885.568,141.322,410.632,500.84,246.35000000000002,104.03699999999999,318.187,1084.752,1090.997,763.4850000000001,151.068,80.555,653.942,88.197
2018-02-02,1021.9850000000001,937.105,194.012,1101.821,717.734,179.91400000000002,893.624,145.717,421.625,513.25,265.524,114.106,326.75100000000003,1083.661,1098.55,769.211,156.948,86.128,659.418,90.71900000000001
2018-02-03,1029.866,940.2799999999999,196.407,1099.233,714.518,182.082,890.4879999999999,145.53199999999998,424.169,510.34000000000003,263.341,114.43699999999998,330.532,1084.055,1098.374,768.846,156.143,89.188,662.8739999999999,97.046
2018-02-04,1032.3700000000001,937.552,201.83900000000003,1103.263,713.646,181.719,891.665,149.43800000000002,426.022,515.864,264.38800000000003,118.76800000000001,326.989,1088.776,1101.1580000000001,771.264,153.173,92.46799999999999,670.6320000000001,99.199
2018-02-05,1025.098,937.0,191.038,1100.2459999999999,711.622,179.121,887.4250000000001,146.35899999999998,421.3979999999999,511.578,264.092,111.41600000000001,332.16200000000003,1082.751,1095.5629999999999,762.717,148.542,87.846,667.2479999999999,95.065
2018-02-06,1015.963,933.088,187.892,1097.558,716.909,174.89499999999998,888.61,146.868,413.683,504.91600000000005,255.01599999999996,107.43599999999999,323.116,1084.729,1095.481,762.1680000000001,156.607,84.81799999999998,660.9229999999999,86.21900000000001
2018-02-07,1023.325,937.8120000000001,195.36800000000002,1102.9579999999999,715.448,178.19000000000003,888.6229999999999,146.957,420.388,508.71299999999997,258.055,109.543,324.57399999999996,1087.5379999999998,1099.626,767.0799999999999,151.75,84.507,663.29,93.596
2018-02-08,1027.308,940.2530000000002,195.482,1104.917,714.394,180.253,889.811,143.60799999999998,420.26499999999993,510.702,260.562,112.572,327.09099999999995,1079.905,1093.893,769.457,153.38800000000003,85.49900000000001,660.54,95.578
2018-02-09,1020.1759999999999,939.616,195.011,1105.678,716.262,183.237,885.358,141.50799999999998,418.03100000000006,509.117,258.383,110.00200000000001,325.858,1090.2350000000001,1094.8139999999999,766.743,155.024,84.55900000000001,661.9639999999999,94.529
2018-02-10,1020.8469999999999,934.0780000000001,191.614,1095.8319999999999,713.278,179.217,882.132,145.72000000000003,414.416,508.80400000000003,256.65,107.821,324.19699999999995,1083.7649999999999,1090.395,765.538,150.831,79.58,661.354,91.608
2018-02-11,1023.0809999999999,934.164,194.20399999999998,1102.873,712.248,182.44299999999998,887.814,145.82899999999998,416.601,509.07000000000005,253.635,110.41600000000001,323.883,1084.728,1092.748,761.872,152.23000000000002,82.238,661.396,93.325
2018-02-12,1023.2860000000002,936.4030000000001,195.519,1102.861,716.639,181.495,892.648,146.947,417.36,508.39199999999994,254.63600000000002,111.13900000000001,325.857,1089.043,1096.506,770.426,153.565,89.37,661.491,92.76799999999999
2018-02-13,1019.619,937.889,192.606,1102.586,718.234,180.649,891.3530000000001,143.13299999999998,416.677,509.644,259.459,107.81700000000001,330.389,1091.934,1099.7569999999998,774.347,158.078,90.764,665.539,91.561
2018-02-14,1013.6610000000002,936.47,195.548,1103.007,718.7180000000001,178.26500000000001,885.8450000000001,140.516,405.49,504.78100000000006,254.021,108.109,325.77299999999997,1084.9180000000001,1095.1409999999998,768.0550000000001,159.223,82.86,672.303,89.56599999999999
2018-02-15,1015.883,932.5110000000001,194.616,1104.559,717.785,177.119,884.219,144.509,410.38100000000003,507.15,260.19399999999996,108.074,328.23400000000004,1087.926,1092.725,772.5509999999999,156.277,85.287,675.493,94.08
2018-02-16,1016.6919999999999,930.469,188.097,1101.194,717.441,175.316,882.8549999999999,141.921,404.548,502.981,257.268,104.56199999999998,326.066,1088.159,1095.5049999999999,764.641,157.228,77.249,660.294,85.306
2018-02-17,1013.195,927.3950000000001,184.10999999999999,1094.768,720.08,172.876,878.426,141.18499999999997,404.023,499.23100000000005,253.95999999999995,98.679,325.921,1083.736,1090.9569999999999,761.7779999999999,150.39,78.201,660.2520000000001,86.174
2018-02-18,1007.0079999999999,926.0790000000001,183.54700000000003,1094.419,719.9939999999999,171.046,878.4530000000001,139.352,403.881,497.9479999999999,251.60700000000003,99.824,318.872,1081.3120000000001,1088.861,763.764,149.962,78.988,658.882,82.23
2018-02-19,1005.922,923.1669999999999,181.99,1095.364,717.493,173.202,879.4680000000001,138.51,406.794,497.094,254.64200000000002,98.982,314.93100000000004,1081.547,1090.327,761.509,151.732,78.33500000000001,662.1100000000001,79.554
2018-02-20,1011.8670000000001,925.0379999999999,184.88,1103.445,715.335,174.52100000000002,875.692,142.652,417.916,501.448,271.654,103.184,320.70500000000004,1084.0049999999999,1089.3999999999999,764.92,150.455,79.932,660.8149999999999,86.23899999999999
2018-02-21,1002.1340000000001,924.586,184.02599999999998,1095.09,712.62,171.244,883.8739999999999,135.741,398.471,500.452,256.396,98.433,316.616,1080.989,1084.86,758.672,153.19000000000003,70.388,659.288,88.61000000000001
