jd,n0,e0,u0,n1,e1,u1,n2,e2,u2
2018-05-29,-171.215,-602.562,-875.1620000000001,-385.821,783.686,479.77799999999996,-1020.991,-750.7470000000001,389.998
2018-05-30,-168.792,-602.009,-875.4069999999999,-385.64,785.597,476.753,-1020.2379999999999,-748.34,383.69899999999996
2018-05-31,-169.84000000000003,-604.546,-872.072,-383.43699999999995,782.7689999999999,482.11,-1019.341,-748.0640000000001,385.298
2018-06-01,-169.473,-604.7560000000001,-876.7080000000001,-382.911,785.2520000000001,471.408,-1018.9870000000001,-748.0939999999999,380.996
2018-06-02,-167.926,-604.8449999999999,-875.042,-383.911,786.418,475.196,-1020.585,-746.759,383.658
2018-06-03,-167.23076985926164,-604.5053960954945,-874.1036593605221,-384.91700000000003,784.655,474.83599999999996,-1020.826,-748.538,382.313
2018-06-04,-167.69523969482202,-603.5907293290647,-875.581209327977,-385.364,786.6370000000001,483.026,-1022.3149999999998,-747.277,389.70500000000004
2018-06-05,-169.3194095066811,-602.100999700711,-879.4746499023647,-386.142,787.875,480.09399999999994,-1022.0479999999999,-747.6270000000001,390.726
2018-06-06,-170.7831549837222,-600.7937145833105,-882.7633904984493,-384.55100000000004,786.215,479.696,-1020.019,-748.318,389.942
2018-06-07,-170.76635181482848,-600.42638134974,-882.4268405309945,-384.835,786.079,478.311,-1020.659,-747.353,390.721
2018-06-08,-169.269,-600.9989999999999,-878.4649999999999,-386.43499999999995,786.4939999999999,473.521,-1021.7259999999999,-749.208,386.90599999999995
2018-06-09,-166.788,-602.0550000000001,-872.561,-384.818,788.705,476.45500000000004,-1021.5940000000002,-746.62,388.49899999999997
2018-06-10,-166.07,-601.308,-873.663,-383.896,789.462,475.49300000000005,-1021.7819999999999,-745.0909999999999,386.923
2018-06-11,-166.20337298431653,-601.0196805947081,-876.5503685053435,-384.745,789.991,474.721,-1022.1930000000001,-745.288,385.58000000000004
2018-06-12,-166.95336437354183,-601.6430836389242,-880.0724784178319,-385.28299999999996,787.268,477.545,-1021.1669999999999,-746.77,388.027
2018-06-13,-168.3199741676758,-603.1782091326479,-884.2293297374652,-384.73600000000005,786.5479999999999,477.58,-1021.2709999999998,-747.544,388.99899999999997
2018-06-14,-169.55803414677078,-604.7171770413389,-886.9982188932175,-386.995,788.714,478.166,-1022.5709999999999,-747.1899999999999,387.50600000000003
