jd,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19
2018-01-24,887.337,258.369,1074.714,108.94100000000002,1088.4499999999998,169.105806853713,317.6581537346567,501.459,768.5682509204375,142.8900246552016,148.2800984806478,409.22311127273036,90.82403060099384,1092.452,1023.38,925.5889999999999,89.661,194.5783560478728,661.8668928567945,707.8261413238096
2018-01-25,886.049,256.059,1078.645,106.45599999999999,1090.4499999999998,170.69789546940993,316.5492223065305,504.70000000000005,765.5753997255339,144.44003341521167,145.23046355727345,408.6127845980051,90.50083193484029,1091.576,1018.621,930.5200000000001,88.87599999999999,192.96380713057934,659.8631773160047,707.7091581360824
2018-01-26,890.155,257.972,1083.5600000000002,109.372,1098.4799999999998,172.14943465143065,315.776388090088,508.684,762.0018110649387,146.4218504983203,141.8517081892399,408.69829734852914,89.39121677683173,1094.782,1016.4959999999999,928.2389999999999,93.57799999999999,190.70734482196343,657.4173771107143,707.6132801813449
2018-01-27,885.8430000000001,255.98899999999998,1087.7930000000001,108.56099999999999,1094.054,172.37763180053588,316.0100729668521,504.961,759.6475482238179,147.83695062348792,139.98404580701646,409.439504165703,87.78187306835548,1094.7120000000002,1013.341,929.2799999999999,93.321,189.04122286399493,655.72758082295,707.632461173752
2018-01-28,891.936,257.033,1080.829,109.598,1090.4009999999998,171.3824869167257,317.25027693682273,503.72799999999995,758.5126112021717,148.68533379071448,139.62747641060315,410.8364050495266,85.67280080941157,1096.1190000000001,1019.62,933.3299999999999,89.726,187.96544125667378,654.793788452712,707.7667011133037
2018-01-29,883.864,255.86599999999999,1078.913,107.03699999999999,1088.772,169.16400000000002,319.49699999999996,503.409,758.5970000000001,148.967,140.78199999999998,412.889,83.064,1095.6889999999999,1016.3520000000001,928.8629999999998,83.17399999999999,187.48000000000002,654.616,708.016
2018-01-30,882.025,251.66900000000004,1078.65,105.81500000000001,1089.184,166.419,321.37,502.8229999999999,758.59,148.36599999999999,141.704,414.101,80.108,1093.697,1015.6459999999998,926.781,89.901,187.20000000000002,654.9739999999999,707.763
2018-01-31,882.7370000000001,249.554,1075.1139999999998,102.878,1088.4,167.052,316.838,498.549,754.346,146.48,135.741,408.263,78.227,1090.979,1013.859,923.9709999999999,84.662,185.245,654.49,705.175
2018-02-01,885.568,246.35000000000002,1084.752,104.03699999999999,1090.997,170.874,318.187,500.84,763.4850000000001,151.068,141.322,410.632,80.555,1090.961,1015.153,927.1809999999999,88.197,185.34900000000002,653.942,710.155
2018-02-02,893.624,265.524,1083.661,114.106,1098.55,179.91400000000002,326.75100000000003,513.25,769.211,156.948,145.717,421.625,86.128,1101.821,1021.9850000000001,937.105,90.71900000000001,194.012,659.418,717.734
2018-02-03,890.4879999999999,263.341,1084.055,114.43699999999998,1098.374,182.082,330.532,510.34000000000003,768.846,156.143,145.53199999999998,424.169,89.188,1099.233,1029.866,940.2799999999999,97.046,196.407,662.8739999999999,714.518
2018-02-04,891.665,264.38800000000003,1088.776,118.76800000000001,1101.1580000000001,181.719,326.989,515.864,771.264,153.173,149.43800000000002,426.022,92.46799999999999,1103.263,1032.3700000000001,937.552,99.199,201.83900000000003,670.6320000000001,713.646
2018-02-05,887.4250000000001,264.092,1082.751,111.41600000000001,1095.5629999999999,179.121,332.16200000000003,511.578,762.717,148.542,146.35899999999998,421.3979999999999,87.846,1100.2459999999999,1025.098,937.0,95.065,191.038,667.2479999999999,711.622
2018-02-06,888.61,255.01599999999996,1084.729,107.43599999999999,1095.481,174.89499999999998,323.116,504.91600000000005,762.1680000000001,156.607,146.868,413.683,84.81799999999998,1097.558,1015.963,933.088,86.21900000000001,187.892,660.9229999999999,716.909
2018-02-07,888.6229999999999,258.055,1087.5379999999998,109.543,1099.626,178.19000000000003,324.57399999999996,508.71299999999997,767.0799999999999,151.75,146.957,420.388,84.507,1102.9579999999999,1023.325,937.8120000000001,93.596,195.36800000000002,663.29,715.448
